"","subnum","runnum","vif","value"
"529","2_005_second","Run1","des.matV1",3.81255596703052
"530","2_005_second","Run1","des.matV2",2.73827423968165
"531","2_005_second","Run1","des.matV3",1.47313375240706
"532","2_005_second","Run1","des.matV4",1.26454104325824
"533","2_005_second","Run1","des.matV5",2.31553326619695
"534","2_005_second","Run1","des.matV6",1.93470481272109
"535","2_005_second","Run1","des.matV7",2.32136874078109
"536","2_005_second","Run1","des.matV8",1.87312324238714
"537","2_005_second","Run1","des.matV9",1.7303669074305
"538","2_005_second","Run1","des.matV10",1.78476927233067
"539","2_005_second","Run1","des.matV11",1.48803655470845
"540","2_005_second","Run1","des.matV12",1.22568626439514
"541","2_008_second","Run1","des.matV1",2.27446470099862
"542","2_008_second","Run1","des.matV2",2.17127675115583
"543","2_008_second","Run1","des.matV3",1.27087914606079
