"subind","groups","runnum","first","cond_type","N","rt_median","acc_avg","city","sense","active","ID","subtype","rep","city.sense","city.active","subtype.sense","groups.sense","ID2"
"2_008","A_second","3",1,"active_ns",8,4.52401399612,0.875,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_008","A_second","3",1,"active_s",8,4.14480185509,0.875,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_secondsense","1"
"2_008","A_second","3",1,"passive_ns",8,3.778313994405,0.75,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_008","A_second","3",1,"passive_s",8,4.049516558645,1,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_secondsense","1"
"2_008","A_third","1",1,"active_ns",8,3.47536706924,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_thirdnonsense","1"
"2_008","A_third","1",1,"active_s",8,3.966364502905,0.75,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_thirdsense","1"
"2_008","A_third","1",1,"passive_ns",8,4.334986448285,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_thirdnonsense","1"
"2_008","A_third","1",1,"passive_s",8,4.20901083946,0.875,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_thirdsense","1"
"2_008","A_third","2",1,"active_ns",8,2.918813467025,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_thirdnonsense","1"
"2_008","A_third","2",1,"active_s",8,2.595758080485,1,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_thirdsense","1"
"2_008","A_third","2",1,"passive_ns",8,3.660765647885,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_thirdnonsense","1"
"2_008","A_third","2",1,"passive_s",8,3.17766809464,0.875,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_thirdsense","1"
"2_008","A_third","3",1,"active_ns",8,2.970422506335,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_thirdnonsense","1"
"2_008","A_third","3",1,"active_s",8,2.73847913742,0.875,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_thirdsense","1"
"2_008","A_third","3",1,"passive_ns",8,3.102818489075,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_thirdnonsense","1"
"2_008","A_third","3",1,"passive_s",8,2.97575092316,0.875,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_thirdsense","1"
"2_010","A_first","1",1,"active_ns",8,5.78900051117,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_010","A_first","1",1,"active_s",8,3.893161058425,1,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_firstsense","1"
"2_010","A_first","1",1,"passive_ns",8,5.68907904625,0.875,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_010","A_first","1",1,"passive_s",8,4.907167434695,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_firstsense","1"
"2_010","A_first","2",1,"active_ns",8,5.23891055584,0.75,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_010","A_first","2",1,"active_s",8,3.418254971505,1,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_firstsense","1"
"2_010","A_first","2",1,"passive_ns",8,5.80142259598,0.5,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_010","A_first","2",1,"passive_s",8,5.00096845627,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_firstsense","1"
"2_010","A_first","3",1,"active_ns",8,4.437741518025,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_010","A_first","3",1,"active_s",8,4.251180052755,0.75,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_firstsense","1"
"2_010","A_first","3",1,"passive_ns",8,4.82742094994,0.875,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_010","A_first","3",1,"passive_s",8,4.178570508955,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_firstsense","1"
"2_010","A_second","1",1,"active_ns",8,4.65912950039,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_010","A_second","1",1,"active_s",8,3.79842400551,0.875,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_secondsense","1"
"2_010","A_second","1",1,"passive_ns",8,5.172360897065,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_010","A_second","1",1,"passive_s",8,4.09319639206,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_secondsense","1"
"2_010","A_second","2",1,"active_ns",8,5.24396502972,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_010","A_second","2",1,"active_s",8,3.95225095749,0.875,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_secondsense","1"
"2_010","A_second","2",1,"passive_ns",8,3.83544206619,0.875,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_010","A_second","2",1,"passive_s",8,4.18522894382,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_secondsense","1"
"2_010","A_second","3",1,"active_ns",8,4.97418355942,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_010","A_second","3",1,"active_s",8,6.05037021637,0.625,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_secondsense","1"
"2_010","A_second","3",1,"passive_ns",8,5.12670314312,0.75,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_010","A_second","3",1,"passive_s",8,5.12463498116,0.625,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_secondsense","1"
"2_010","A_third","1",1,"active_ns",8,4.83584797382,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_thirdnonsense","1"
"2_010","A_third","1",1,"active_s",8,3.969409584995,0.75,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_thirdsense","1"
"2_010","A_third","1",1,"passive_ns",8,4.576596856115,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_thirdnonsense","1"
"2_010","A_third","1",1,"passive_s",8,4.94651484489,0.625,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_thirdsense","1"
"2_010","A_third","2",1,"active_ns",8,4.38830947876,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_thirdnonsense","1"
"2_010","A_third","2",1,"active_s",8,3.80353498459,0.625,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_thirdsense","1"
"2_010","A_third","2",1,"passive_ns",8,4.591389894485,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_thirdnonsense","1"
"2_010","A_third","2",1,"passive_s",8,4.82304883003,0.625,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_thirdsense","1"
"2_010","A_third","3",1,"active_ns",8,3.29935145378,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_thirdnonsense","1"
"2_010","A_third","3",1,"active_s",8,4.283717513085,0.5,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_thirdsense","1"
"2_010","A_third","3",1,"passive_ns",8,4.59872698784,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_thirdnonsense","1"
"2_010","A_third","3",1,"passive_s",8,4.312274575235,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_thirdsense","1"
"2_011","A_first","1",1,"active_ns",8,5.88326621056,0.625,"austin","nonsense","active","2","i","u","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_011","A_first","1",1,"active_s",8,4.57988500595,0.875,"austin","sense","active","2","i","u","austinsense","austinactive","isense","A_firstsense","1"
"2_011","A_first","1",1,"passive_ns",8,4.81909942627,0.5,"austin","nonsense","passive","2","i","u","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_011","A_first","1",1,"passive_s",8,4.615577459335,1,"austin","sense","passive","2","i","u","austinsense","austinpassive","isense","A_firstsense","1"
"2_011","A_first","2",1,"active_ns",8,3.61655783653,0.625,"austin","nonsense","active","2","i","u","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_011","A_first","2",1,"active_s",8,3.78209841251,0.75,"austin","sense","active","2","i","u","austinsense","austinactive","isense","A_firstsense","1"
"2_011","A_first","2",1,"passive_ns",8,5.10479617119,0.625,"austin","nonsense","passive","2","i","u","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_011","A_first","2",1,"passive_s",8,4.496778965,0.625,"austin","sense","passive","2","i","u","austinsense","austinpassive","isense","A_firstsense","1"
"2_027","A_first","1",1,"active_ns",8,4.123659014705,1,"austin","nonsense","active","2","i","u","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_027","A_first","1",1,"active_s",8,4.28426504135,0.875,"austin","sense","active","2","i","u","austinsense","austinactive","isense","A_firstsense","1"
"2_027","A_first","1",1,"passive_ns",8,3.82362008095,0.875,"austin","nonsense","passive","2","i","u","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_027","A_first","1",1,"passive_s",8,3.69526910782,0.625,"austin","sense","passive","2","i","u","austinsense","austinpassive","isense","A_firstsense","1"
"2_027","A_first","2",1,"active_ns",8,3.80237138271,1,"austin","nonsense","active","2","i","u","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_027","A_first","2",1,"active_s",8,3.58353805542,0.75,"austin","sense","active","2","i","u","austinsense","austinactive","isense","A_firstsense","1"
"2_027","A_first","2",1,"passive_ns",8,4.264606952665,1,"austin","nonsense","passive","2","i","u","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_027","A_first","2",1,"passive_s",8,3.85158801079,0.875,"austin","sense","passive","2","i","u","austinsense","austinpassive","isense","A_firstsense","1"
"2_027","A_first","3",1,"active_ns",8,3.19983506203,0.875,"austin","nonsense","active","2","i","u","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_027","A_first","3",1,"active_s",8,3.13663697243,0.625,"austin","sense","active","2","i","u","austinsense","austinactive","isense","A_firstsense","1"
"2_027","A_first","3",1,"passive_ns",8,3.81754052639,1,"austin","nonsense","passive","2","i","u","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_027","A_first","3",1,"passive_s",8,3.06365597248,0.5,"austin","sense","passive","2","i","u","austinsense","austinpassive","isense","A_firstsense","1"
"2_031","A_first","1",1,"active_ns",8,3.2592099905,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_031","A_first","1",1,"active_s",8,3.56739616394,0.875,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_firstsense","1"
"2_031","A_first","1",1,"passive_ns",8,3.74428451061,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_031","A_first","1",1,"passive_s",8,3.09438204765,0.625,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_firstsense","1"
"2_031","A_first","2",1,"active_ns",8,3.62387704849,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_031","A_first","2",1,"active_s",8,3.57607197762,0.625,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_firstsense","1"
"2_031","A_first","2",1,"passive_ns",8,3.07171356678,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_031","A_first","2",1,"passive_s",8,3.17292010784,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_firstsense","1"
"2_031","A_first","3",1,"active_ns",8,2.61614394188,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_firstnonsense","1"
"2_031","A_first","3",1,"active_s",8,3.19773006439,0.875,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_firstsense","1"
"2_031","A_first","3",1,"passive_ns",8,3.248718619345,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_firstnonsense","1"
"2_031","A_first","3",1,"passive_s",8,3.503231048585,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_firstsense","1"
"2_031","A_second","1",1,"active_ns",8,3.831683039665,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_031","A_second","1",1,"active_s",8,3.41080403328,0.875,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_secondsense","1"
"2_031","A_second","1",1,"passive_ns",8,3.42031645775,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_031","A_second","1",1,"passive_s",8,3.94928753376,1,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_secondsense","1"
"2_031","A_second","2",1,"active_ns",8,3.544869542125,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_031","A_second","2",1,"active_s",8,4.178224563595,0.75,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_secondsense","1"
"2_031","A_second","2",1,"passive_ns",8,4.344319939615,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_031","A_second","2",1,"passive_s",8,4.108020424845,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_secondsense","1"
"2_034","A_second","1",1,"active_ns",8,4.93563890457,0.875,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_034","A_second","1",1,"active_s",8,4.50303506851,0.875,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_secondsense","1"
"2_034","A_second","1",1,"passive_ns",8,6.293463110925,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_034","A_second","1",1,"passive_s",8,4.25553894043,0.25,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_secondsense","1"
"2_034","A_second","2",1,"active_ns",8,4.69217991829,0.625,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_034","A_second","2",1,"active_s",8,4.809054851535,0.5,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_secondsense","1"
"2_034","A_second","2",1,"passive_ns",8,7.37631702423,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_034","A_second","2",1,"passive_s",8,5.49980211258,0.625,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_secondsense","1"
"2_034","A_third","1",1,"active_ns",8,4.81685650349,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_thirdnonsense","1"
"2_034","A_third","1",1,"active_s",8,3.31281757355,0.75,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_thirdsense","1"
"2_034","A_third","1",1,"passive_ns",8,4.61635398865,0.875,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_thirdnonsense","1"
"2_034","A_third","1",1,"passive_s",8,5.24746394157,0.875,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_thirdsense","1"
"2_034","A_third","2",1,"active_ns",8,4.438361048695,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_thirdnonsense","1"
"2_034","A_third","2",1,"active_s",8,4.86068797112,0.625,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_thirdsense","1"
"2_034","A_third","2",1,"passive_ns",8,4.66977500916,0.875,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_thirdnonsense","1"
"2_034","A_third","2",1,"passive_s",8,4.875115036965,0.75,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_thirdsense","1"
"2_034","A_third","3",1,"active_ns",8,4.20628499985,1,"austin","nonsense","active","2","i","r","austinnonsense","austinactive","inonsense","A_thirdnonsense","1"
"2_034","A_third","3",1,"active_s",8,3.69205641747,1,"austin","sense","active","2","i","r","austinsense","austinactive","isense","A_thirdsense","1"
"2_034","A_third","3",1,"passive_ns",8,4.8668589592,1,"austin","nonsense","passive","2","i","r","austinnonsense","austinpassive","inonsense","A_thirdnonsense","1"
"2_034","A_third","3",1,"passive_s",8,4.471460461615,1,"austin","sense","passive","2","i","r","austinsense","austinpassive","isense","A_thirdsense","1"
"2_048","A_second","1",1,"active_ns",8,5.626482963565,1,"austin","nonsense","active","2","i","u","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_048","A_second","1",1,"active_s",8,4.20352387428,0.875,"austin","sense","active","2","i","u","austinsense","austinactive","isense","A_secondsense","1"
"2_048","A_second","1",1,"passive_ns",8,5.639130949975,1,"austin","nonsense","passive","2","i","u","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_048","A_second","1",1,"passive_s",8,5.52680802345,1,"austin","sense","passive","2","i","u","austinsense","austinpassive","isense","A_secondsense","1"
"2_048","A_second","3",1,"active_ns",8,5.60871398449,1,"austin","nonsense","active","2","i","u","austinnonsense","austinactive","inonsense","A_secondnonsense","1"
"2_048","A_second","3",1,"active_s",8,4.01200604439,0.875,"austin","sense","active","2","i","u","austinsense","austinactive","isense","A_secondsense","1"
"2_048","A_second","3",1,"passive_ns",8,5.45835494995,0.875,"austin","nonsense","passive","2","i","u","austinnonsense","austinpassive","inonsense","A_secondnonsense","1"
"2_048","A_second","3",1,"passive_s",8,4.95258903503,0.625,"austin","sense","passive","2","i","u","austinsense","austinpassive","isense","A_secondsense","1"
"2167_2","H_third","1",1,"active_ns",8,6.45279264514,0.625,"houston","nonsense","active","2","i","u","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2167_2","H_third","1",1,"active_s",8,2.91378040522,0.625,"houston","sense","active","2","i","u","houstonsense","houstonactive","isense","H_thirdsense","1"
"2167_2","H_third","1",1,"passive_ns",8,5.40515895939,0.5,"houston","nonsense","passive","2","i","u","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2167_2","H_third","1",1,"passive_s",8,4.52263307332,0.875,"houston","sense","passive","2","i","u","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2167_2","H_third","3",1,"active_ns",8,3.739002520055,0.75,"houston","nonsense","active","2","i","u","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2167_2","H_third","3",1,"active_s",8,4.12777381783,0.75,"houston","sense","active","2","i","u","houstonsense","houstonactive","isense","H_thirdsense","1"
"2167_2","H_third","3",1,"passive_ns",8,3.838579034,0.625,"houston","nonsense","passive","2","i","u","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2167_2","H_third","3",1,"passive_s",8,4.111215465815,1,"houston","sense","passive","2","i","u","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2416_1","H_third","1",1,"active_ns",8,5.872038280785,1,"houston","nonsense","active","1","i","u","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2416_1","H_third","1",1,"active_s",8,4.91726981704,0.625,"houston","sense","active","1","i","u","houstonsense","houstonactive","isense","H_thirdsense","1"
"2416_1","H_third","1",1,"passive_ns",8,5.71271234726,1,"houston","nonsense","passive","1","i","u","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2416_1","H_third","1",1,"passive_s",8,4.025429514975,0.75,"houston","sense","passive","1","i","u","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2416_1","H_third","2",1,"active_ns",8,6.04920900968,0.875,"houston","nonsense","active","1","i","u","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2416_1","H_third","2",1,"active_s",8,4.93266052334,0.875,"houston","sense","active","1","i","u","houstonsense","houstonactive","isense","H_thirdsense","1"
"2416_1","H_third","2",1,"passive_ns",8,6.02015782665,0.75,"houston","nonsense","passive","1","i","u","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2416_1","H_third","2",1,"passive_s",8,6.04612984111,0.625,"houston","sense","passive","1","i","u","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2416_1","H_third","3",1,"active_ns",8,4.92356051931,0.625,"houston","nonsense","active","1","i","u","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2416_1","H_third","3",1,"active_s",8,4.427226045665,1,"houston","sense","active","1","i","u","houstonsense","houstonactive","isense","H_thirdsense","1"
"2416_1","H_third","3",1,"passive_ns",8,6.40055071797,0.875,"houston","nonsense","passive","1","i","u","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2416_1","H_third","3",1,"passive_s",8,4.64950463831,0.875,"houston","sense","passive","1","i","u","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2436_2","H_second","1",1,"active_ns",8,3.53028190968,1,"houston","nonsense","active","2","i","u","houstonnonsense","houstonactive","inonsense","H_secondnonsense","1"
"2436_2","H_second","1",1,"active_s",8,4.16895141168,0.875,"houston","sense","active","2","i","u","houstonsense","houstonactive","isense","H_secondsense","1"
"2436_2","H_second","1",1,"passive_ns",8,3.30319208413,0.875,"houston","nonsense","passive","2","i","u","houstonnonsense","houstonpassive","inonsense","H_secondnonsense","1"
"2436_2","H_second","1",1,"passive_s",8,4.17955784405,0.375,"houston","sense","passive","2","i","u","houstonsense","houstonpassive","isense","H_secondsense","1"
"2436_2","H_second","2",1,"active_ns",8,3.37797604584,0.875,"houston","nonsense","active","2","i","u","houstonnonsense","houstonactive","inonsense","H_secondnonsense","1"
"2436_2","H_second","2",1,"active_s",8,4.24170646449,0.875,"houston","sense","active","2","i","u","houstonsense","houstonactive","isense","H_secondsense","1"
"2436_2","H_second","2",1,"passive_ns",8,4.1527557008,1,"houston","nonsense","passive","2","i","u","houstonnonsense","houstonpassive","inonsense","H_secondnonsense","1"
"2436_2","H_second","2",1,"passive_s",8,4.0727921935,1,"houston","sense","passive","2","i","u","houstonsense","houstonpassive","isense","H_secondsense","1"
"2436_2","H_second","3",1,"active_ns",8,3.59358762061,1,"houston","nonsense","active","2","i","u","houstonnonsense","houstonactive","inonsense","H_secondnonsense","1"
"2436_2","H_second","3",1,"active_s",8,3.88988497055,0.875,"houston","sense","active","2","i","u","houstonsense","houstonactive","isense","H_secondsense","1"
"2436_2","H_second","3",1,"passive_ns",8,3.11159196449,0.875,"houston","nonsense","passive","2","i","u","houstonnonsense","houstonpassive","inonsense","H_secondnonsense","1"
"2436_2","H_second","3",1,"passive_s",8,3.97774166438,0.875,"houston","sense","passive","2","i","u","houstonsense","houstonpassive","isense","H_secondsense","1"
"2479_1","H_third","1",1,"active_ns",8,4.69763855502,0.875,"houston","nonsense","active","1","i","u","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2479_1","H_third","1",1,"active_s",8,3.561282156445,1,"houston","sense","active","1","i","u","houstonsense","houstonactive","isense","H_thirdsense","1"
"2479_1","H_third","1",1,"passive_ns",8,4.88264883591,1,"houston","nonsense","passive","1","i","u","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2479_1","H_third","1",1,"passive_s",8,5.242063322725,0.75,"houston","sense","passive","1","i","u","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2479_1","H_third","2",1,"active_ns",8,4.132651996835,1,"houston","nonsense","active","1","i","u","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2479_1","H_third","2",1,"active_s",8,3.668492098485,1,"houston","sense","active","1","i","u","houstonsense","houstonactive","isense","H_thirdsense","1"
"2479_1","H_third","2",1,"passive_ns",8,4.225450905365,1,"houston","nonsense","passive","1","i","u","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2479_1","H_third","2",1,"passive_s",8,4.00838750362,0.875,"houston","sense","passive","1","i","u","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2479_1","H_third","3",1,"active_ns",8,3.87029971062,0.75,"houston","nonsense","active","1","i","u","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2479_1","H_third","3",1,"active_s",8,4.22013048281,0.875,"houston","sense","active","1","i","u","houstonsense","houstonactive","isense","H_thirdsense","1"
"2479_1","H_third","3",1,"passive_ns",8,5.362460231665,0.75,"houston","nonsense","passive","1","i","u","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2479_1","H_third","3",1,"passive_s",8,5.460505676225,0.5,"houston","sense","passive","1","i","u","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2569_2","H_second","1",1,"active_ns",8,4.52355586831,0.75,"houston","nonsense","active","2","i","r","houstonnonsense","houstonactive","inonsense","H_secondnonsense","1"
"2569_2","H_second","1",1,"active_s",8,3.188071783215,1,"houston","sense","active","2","i","r","houstonsense","houstonactive","isense","H_secondsense","1"
"2569_2","H_second","1",1,"passive_ns",8,6.20447327391,0.625,"houston","nonsense","passive","2","i","r","houstonnonsense","houstonpassive","inonsense","H_secondnonsense","1"
"2569_2","H_second","1",1,"passive_s",8,7.33350336521,0.375,"houston","sense","passive","2","i","r","houstonsense","houstonpassive","isense","H_secondsense","1"
"2569_2","H_second","2",1,"active_ns",8,6.89618704507,0.625,"houston","nonsense","active","2","i","r","houstonnonsense","houstonactive","inonsense","H_secondnonsense","1"
"2569_2","H_second","2",1,"active_s",8,4.64223489054,0.625,"houston","sense","active","2","i","r","houstonsense","houstonactive","isense","H_secondsense","1"
"2569_2","H_second","2",1,"passive_ns",8,6.219927472385,0.5,"houston","nonsense","passive","2","i","r","houstonnonsense","houstonpassive","inonsense","H_secondnonsense","1"
"2569_2","H_second","2",1,"passive_s",8,6.22385177119,0.875,"houston","sense","passive","2","i","r","houstonsense","houstonpassive","isense","H_secondsense","1"
"2569_2","H_second","3",1,"active_ns",8,4.35004650523,1,"houston","nonsense","active","2","i","r","houstonnonsense","houstonactive","inonsense","H_secondnonsense","1"
"2569_2","H_second","3",1,"active_s",8,4.36036952102,1,"houston","sense","active","2","i","r","houstonsense","houstonactive","isense","H_secondsense","1"
"2569_2","H_second","3",1,"passive_ns",8,5.62982328802,0.75,"houston","nonsense","passive","2","i","r","houstonnonsense","houstonpassive","inonsense","H_secondnonsense","1"
"2569_2","H_second","3",1,"passive_s",8,4.554485206435,1,"houston","sense","passive","2","i","r","houstonsense","houstonpassive","isense","H_secondsense","1"
"2569_2","H_third","1",1,"active_ns",8,5.55634484813,1,"houston","nonsense","active","2","i","r","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2569_2","H_third","1",1,"active_s",8,3.785355574805,0.75,"houston","sense","active","2","i","r","houstonsense","houstonactive","isense","H_thirdsense","1"
"2569_2","H_third","1",1,"passive_ns",8,5.033749024055,1,"houston","nonsense","passive","2","i","r","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
"2569_2","H_third","1",1,"passive_s",8,4.68995348668,0.875,"houston","sense","passive","2","i","r","houstonsense","houstonpassive","isense","H_thirdsense","1"
"2569_2","H_third","2",1,"active_ns",8,4.81556769798,0.75,"houston","nonsense","active","2","i","r","houstonnonsense","houstonactive","inonsense","H_thirdnonsense","1"
"2569_2","H_third","2",1,"active_s",8,3.569980773545,1,"houston","sense","active","2","i","r","houstonsense","houstonactive","isense","H_thirdsense","1"
"2569_2","H_third","2",1,"passive_ns",8,5.15196168301,0.875,"houston","nonsense","passive","2","i","r","houstonnonsense","houstonpassive","inonsense","H_thirdnonsense","1"
