"","subnum","runnum","vif","value"
"216","1_007","Run3","des.matV6",2.3345271516126
"217","1_007","Run3","des.matV7",2.79068652123795
"218","1_007","Run3","des.matV8",2.35121153082808
"219","1_007","Run3","des.matV9",1.909220813744
"220","1_007","Run3","des.matV10",1.55319271374182
"221","1_007","Run3","des.matV11",1.91971168868488
"222","1_007","Run3","des.matV12",1.94859106134099
"223","1_007","Run3","des.matV13",2.30770071140356
"224","1_007","Run3","des.matV14",2.66913330078878
"225","1_015","Run1","des.matV1",2.40121179903208
"226","1_015","Run1","des.matV2",1.54929828074711
"227","1_015","Run1","des.matV3",2.10731031803857
"228","1_015","Run1","des.matV4",1.58071647667836
"229","1_015","Run1","des.matV5",2.42254061044717
"230","1_015","Run1","des.matV6",1.57902907191559
"231","1_015","Run1","des.matV7",1.69625314256725
"232","1_015","Run1","des.matV8",1.14094557614608
"233","1_015","Run1","des.matV9",2.12355100196567
"234","1_015","Run1","des.matV10",1.32420535014204
"235","1_015","Run1","des.matV11",1.40970009542615
"236","1_015","Run1","des.matV12",1.48662300632741
"237","1_015","Run1","des.matV13",1.63172080537526
"238","1_015","Run1","des.matV14",1.41890742421271
"239","1_015","Run3","des.matV1",2.49407273961436
"240","1_015","Run3","des.matV2",1.62692758367684
"241","1_015","Run3","des.matV3",1.7770961017652
"242","1_015","Run3","des.matV4",1.48303716773456
"243","1_015","Run3","des.matV5",1.98180986834188
"244","1_015","Run3","des.matV6",1.39864582768658
"245","1_015","Run3","des.matV7",2.07384579582287
"246","1_015","Run3","des.matV8",1.45228069804038
"247","1_015","Run3","des.matV9",2.11126455422038
"248","1_015","Run3","des.matV10",1.61184992813719
"249","1_015","Run3","des.matV11",NA
"250","1_015","Run3","des.matV12",NA
"251","1_015","Run3","des.matV13",1.55637091151671
"252","1_015","Run3","des.matV14",1.35499746284614
"253","1_020","Run1","des.matV1",1.70340775504389
"254","1_020","Run1","des.matV2",1.25159579513789
"255","1_020","Run1","des.matV3",2.50471019751392
"256","1_020","Run1","des.matV4",1.50454761975162
"257","1_020","Run1","des.matV5",1.87444369824703
"258","1_020","Run1","des.matV6",1.38301379397693
"259","1_020","Run1","des.matV7",2.1996249164385
"260","1_020","Run1","des.matV8",1.57589080817628
"261","1_020","Run1","des.matV9",1.66729833830657
"262","1_020","Run1","des.matV10",1.451283334707
"263","1_020","Run1","des.matV11",1.64280715384487
"264","1_020","Run1","des.matV12",1.29120557360275
"265","1_020","Run1","des.matV13",1.53430516244151
"266","1_020","Run1","des.matV14",1.2290295102436
"267","1_020","Run3","des.matV1",1.49976437436252
"268","1_020","Run3","des.matV2",1.14580443563046
"269","1_020","Run3","des.matV3",1.63070403704053
"270","1_020","Run3","des.matV4",1.24245707359416
"271","1_020","Run3","des.matV5",1.98081790798305
"272","1_020","Run3","des.matV6",1.41736130788612
"273","1_020","Run3","des.matV7",2.05631367219263
"274","1_020","Run3","des.matV8",1.41001049962544
"275","1_020","Run3","des.matV9",2.09300707583246
"276","1_020","Run3","des.matV10",1.27131224663242
"277","1_020","Run3","des.matV11",NA
"278","1_020","Run3","des.matV12",NA
"279","1_020","Run3","des.matV13",1.20581470217549
"280","1_020","Run3","des.matV14",1.21304698755932
"281","1_028","Run1","des.matV1",2.1036673331636
"282","1_028","Run1","des.matV2",1.41283318747187
"283","1_028","Run1","des.matV3",2.09962231671735
"284","1_028","Run1","des.matV4",1.49496229296789
"285","1_028","Run1","des.matV5",2.00747278243689
